item_id,pedido_id,sku,quantidade,preco_praticado,desconto_pct,valor_bruto
130846,19220,SKU00144,1,57.20,0.00,57.20
130847,19221,SKU00265,5,61.51,5.00,307.55
130848,19221,SKU00052,1,333.32,8.00,333.32
130849,19221,SKU00025,2,177.40,8.00,354.80
130850,19221,SKU00072,10,57.10,12.00,571.00
130851,19222,SKU00008,6,303.34,0.00,1820.04
130852,19222,SKU00225,3,81.70,3.00,245.10
130853,19222,SKU00190,2,634.15,3.00,1268.30
130854,19222,SKU00194,2,367.77,8.00,735.54
130855,19223,SKU00183,16,544.05,5.00,8704.80
130856,19223,SKU00109,16,133.22,12.00,2131.52
130857,19223,SKU00138,1,120.38,12.00,120.38
130858,19223,SKU00254,3,113.38,0.00,340.14
130859,19224,SKU00200,1,285.97,0.00,285.97
130860,19224,SKU00227,5,16.66,12.00,83.30
130861,19224,SKU00212,4,82.78,3.00,331.12
130862,19224,SKU00084,1,203.29,0.00,203.29
130863,19224,SKU00085,1,134.49,0.00,134.49
130864,19224,SKU00089,4,65.86,5.00,263.44
130865,19224,SKU00058,2,215.95,3.00,431.90
130866,19224,SKU00143,4,86.24,0.00,344.96
130867,19224,SKU00159,2,68.55,0.00,137.10
130868,19224,SKU00207,5,73.93,12.00,369.65
130869,19225,SKU00170,-3,69.50,8.00,-208.50
130870,19225,SKU00217,7,41.48,8.00,290.36
130871,19225,SKU00165,1,78.22,0.00,78.22
130872,19225,SKU00089,2,69.33,0.00,138.66
130873,19225,SKU00263,1,124.46,3.00,124.46
130874,19225,SKU00212,4,81.07,5.00,324.28
130875,19225,SKU00183,3,572.68,0.00,1718.04
130876,19225,SKU00115,5,57.67,0.00,288.35
130877,19226,SKU00079,4,50.29,0.00,201.16
130878,19226,SKU00226,3,43.32,3.00,129.96
130879,19226,SKU00209,1,53.61,8.00,53.61
130880,19226,SKU00225,1,74.12,12.00,74.12
130881,19226,SKU00217,2,43.74,3.00,87.48
130882,19226,SKU00178,4,163.51,5.00,654.04
130883,19226,SKU00063,1,121.82,0.00,121.82
130884,19226,SKU00161,1,57.48,5.00,57.48
130885,19227,SKU00101,2,61.69,0.00,123.38
130886,19227,SKU00253,-3,112.61,8.00,-337.83
130887,19227,SKU00200,3,285.97,0.00,857.91
130888,19227,SKU00072,2,64.89,0.00,129.78
130889,19227,SKU00194,2,399.75,0.00,799.50
130890,19227,SKU00134,6,88.61,0.00,531.66
130891,19228,SKU00221,-2,63.34,0.00,-126.68
130892,19228,SKU00209,2,47.78,18.00,95.56
130893,19228,SKU00015,2,148.39,3.00,296.78
130894,19228,SKU00083,9,37.85,18.00,340.65
130895,19228,SKU00031,5,263.12,0.00,1315.60
130896,19228,SKU00087,3,52.88,0.00,158.64
130897,19229,SKU00260,6,109.77,8.00,658.62
130898,19229,SKU00098,2,148.65,3.00,297.30
130899,19229,SKU00222,1,48.47,0.00,48.47
130900,19230,SKU00127,3,74.76,8.00,224.28
130901,19230,SKU00195,5,366.67,0.00,1833.35
130902,19230,SKU00234,1,39.16,5.00,39.16
130903,19231,SKU00271,2,103.02,18.00,206.04
130904,19231,SKU00133,3,64.65,8.00,193.95
130905,19231,SKU00176,2,237.13,5.00,474.26
130906,19232,SKU00014,3,138.17,0.00,414.51
130907,19232,SKU00212,9,78.51,8.00,706.59
130908,19232,SKU00292,9,45.57,8.00,410.13
130909,19232,SKU00098,2,140.99,8.00,281.98
130910,19233,SKU00141,2,104.23,3.00,208.46
130911,19233,SKU00228,1,24.33,0.00,24.33
130912,19233,SKU00062,3,165.89,5.00,497.67
130913,19233,SKU00100,2,128.21,0.00,256.42
130914,19234,SKU00194,4,387.76,3.00,1551.04
130915,19234,SKU00112,4,39.05,12.00,156.20
130916,19234,SKU00103,5,50.21,0.00,251.05
130917,19234,SKU00259,8,48.90,12.00,391.20
130918,19234,SKU00005,1,394.02,3.00,394.02
130919,19235,SKU00068,3,166.03,0.00,498.09
130920,19235,SKU00026,3,288.72,8.00,866.16
130921,19235,SKU00012,2,382.31,5.00,764.62
130922,19235,SKU00272,3,59.58,12.00,178.74
130923,19236,SKU00210,1,65.62,8.00,65.62
130924,19236,SKU00058,1,215.95,3.00,215.95
130925,19236,SKU00172,1,30.27,18.00,30.27
130926,19236,SKU00242,1,44.11,12.00,44.11
130927,19236,SKU00238,1,46.97,8.00,46.97
130928,19236,SKU00098,1,153.25,0.00,153.25
130929,19237,SKU00056,5,114.37,0.00,571.85
130930,19237,SKU00074,2,178.95,0.00,357.90
130931,19237,SKU00212,5,78.51,8.00,392.55
130932,19237,SKU00263,3,128.31,0.00,384.93
130933,19237,SKU00245,1,28.65,8.00,28.65
130934,19237,SKU00017,2,280.98,8.00,561.96
130935,19238,SKU00012,8,370.24,8.00,2961.92
130936,19238,SKU00177,1,353.83,0.00,353.83
130937,19238,SKU00007,3,359.20,12.00,1077.60
130938,19238,SKU00220,3,57.90,12.00,173.70
130939,19238,SKU00068,1,146.11,12.00,146.11
130940,19238,SKU00154,1,40.42,8.00,40.42
130941,19239,SKU00207,1,81.49,3.00,81.49
130942,19239,SKU00282,5,23.09,0.00,115.45
130943,19239,SKU00227,3,18.36,3.00,55.08
130944,19239,SKU00260,3,109.77,8.00,329.31
130945,19240,SKU00116,1,155.68,0.00,155.68
130946,19240,SKU00245,1,31.14,0.00,31.14
130947,19241,SKU00038,3,321.68,0.00,965.04
130948,19241,SKU00130,3,152.97,5.00,458.91
130949,19242,SKU00140,3,150.46,5.00,451.38
130950,19242,SKU00107,2,86.20,8.00,172.40
130951,19242,SKU00084,2,197.19,3.00,394.38
130952,19242,SKU00139,1,108.26,5.00,108.26
130953,19242,SKU00241,2,28.02,0.00,56.04
130954,19242,SKU00012,-3,402.43,0.00,-1207.29
130955,19243,SKU00106,3,33.63,0.00,100.89
130956,19243,SKU00140,6,153.63,3.00,921.78
130957,19243,SKU00255,6,147.36,8.00,884.16
130958,19243,SKU00243,1,50.87,5.00,50.87
130959,19244,SKU00109,1,143.82,5.00,143.82
130960,19244,SKU00161,8,60.51,0.00,484.08
130961,19244,SKU00133,1,70.27,0.00,70.27
130962,19244,SKU00166,1,75.70,3.00,75.70
130963,19245,SKU00144,2,57.20,0.00,114.40
130964,19245,SKU00277,2,92.87,0.00,185.74
130965,19245,SKU00091,11,205.86,3.00,2264.46
130966,19246,SKU00281,1,17.17,12.00,17.17
130967,19246,SKU00099,1,126.24,3.00,126.24
130968,19246,SKU00265,1,64.75,0.00,64.75
130969,19246,SKU00037,1,308.94,0.00,308.94
130970,19246,SKU00165,9,75.87,3.00,682.83
130971,19247,SKU00006,7,241.20,5.00,1688.40
130972,19247,SKU00032,3,380.70,0.00,1142.10
130973,19247,SKU00228,2,24.33,0.00,48.66
130974,19248,SKU00239,1,15.33,0.00,15.33
130975,19248,SKU00244,5,40.39,0.00,201.95
130976,19248,SKU00284,4,51.66,0.00,206.64
130977,19249,SKU00179,4,252.97,0.00,1011.88
130978,19249,SKU00107,3,93.70,0.00,281.10
130979,19250,SKU00229,8,40.77,8.00,326.16
130980,19250,SKU00089,3,69.33,0.00,207.99
130981,19250,SKU00104,4,52.69,0.00,210.76
130982,19250,SKU00257,1,87.03,3.00,87.03
130983,19251,SKU00258,1,134.63,0.00,134.63
130984,19251,SKU00231,2,38.21,8.00,76.42
130985,19251,SKU00007,5,395.93,3.00,1979.65
130986,19252,SKU00101,11,61.69,0.00,678.59
130987,19252,SKU00173,11,43.85,0.00,482.35
130988,19252,SKU00177,3,325.52,8.00,976.56
130989,19253,SKU00117,3,64.26,12.00,192.78
130990,19253,SKU00200,1,277.39,3.00,277.39
130991,19253,SKU00151,2,55.59,0.00,111.18
130992,19253,SKU00128,5,198.28,5.00,991.40
130993,19253,SKU00106,2,33.63,0.00,67.26
130994,19253,SKU00216,1,31.58,0.00,31.58
130995,19254,SKU00253,3,122.40,0.00,367.20
130996,19254,SKU00143,4,86.24,0.00,344.96
130997,19254,SKU00104,2,52.69,0.00,105.38
130998,19254,SKU00138,3,136.79,0.00,410.37
130999,19254,SKU00069,3,68.58,0.00,205.74
131000,19255,SKU00063,3,121.82,0.00,365.46
131001,19255,SKU00075,1,242.63,5.00,242.63
131002,19255,SKU00074,2,178.95,0.00,357.90
131003,19255,SKU00285,5,33.59,0.00,167.95
131004,19255,SKU00033,2,259.43,0.00,518.86
131005,19255,SKU00019,2,342.78,0.00,685.56
131006,19256,SKU00255,1,152.16,5.00,152.16
131007,19256,SKU00106,1,33.63,0.00,33.63
131008,19256,SKU00209,1,56.52,3.00,56.52
131009,19256,SKU00266,2,122.02,0.00,244.04
131010,19256,SKU00110,2,129.86,0.00,259.72
131011,19256,SKU00046,6,285.37,0.00,1712.22
131012,19257,SKU00275,5,69.11,5.00,345.55
131013,19257,SKU00110,3,129.86,0.00,389.58
131014,19257,SKU00199,8,149.38,3.00,1195.04
131015,19257,SKU00238,1,49.52,3.00,49.52
131016,19257,SKU00189,1,554.76,0.00,554.76
131017,19258,SKU00219,4,32.04,0.00,128.16
131018,19258,SKU00028,1,106.70,0.00,106.70
131019,19258,SKU00283,1,48.57,8.00,48.57
131020,19258,SKU00020,6,102.40,0.00,614.40
131021,19258,SKU00281,1,18.92,3.00,18.92
131022,19259,SKU00286,4,35.13,5.00,140.52
131023,19259,SKU00107,9,93.70,0.00,843.30
131024,19259,SKU00098,3,153.25,0.00,459.75
131025,19259,SKU00279,12,34.90,8.00,418.80
131026,19259,SKU00087,3,52.88,0.00,158.64
131027,19260,SKU00131,3,98.94,5.00,296.82
131028,19260,SKU00004,5,268.86,12.00,1344.30
131029,19260,SKU00091,1,212.23,0.00,212.23
131030,19260,SKU00289,3,22.98,0.00,68.94
131031,19260,SKU00128,1,183.67,12.00,183.67
131032,19260,SKU00071,3,188.09,0.00,564.27
131033,19261,SKU00159,6,56.21,18.00,337.26
131034,19261,SKU00195,2,366.67,0.00,733.34
131035,19261,SKU00077,3,191.79,0.00,575.37
131036,19262,SKU00065,6,128.04,12.00,768.24
131037,19262,SKU00120,3,79.78,3.00,239.34
131038,19262,SKU00153,1,71.58,0.00,71.58
131039,19262,SKU00221,1,60.17,5.00,60.17
131040,19262,SKU00256,1,61.78,12.00,61.78
131041,19263,SKU00023,1,102.34,12.00,102.34
131042,19263,SKU00101,9,61.69,0.00,555.21
131043,19263,SKU00269,4,56.32,0.00,225.28
131044,19263,SKU00155,3,86.25,8.00,258.75
131045,19263,SKU00220,4,65.80,0.00,263.20
131046,19264,SKU00127,3,71.51,12.00,214.53
131047,19264,SKU00051,5,98.51,8.00,492.55
131048,19264,SKU00181,1,435.40,0.00,435.40
131049,19265,SKU00162,6,44.80,5.00,268.80
131050,19265,SKU00239,1,14.10,8.00,14.10
131051,19266,SKU00237,8,60.11,0.00,480.88
131052,19266,SKU00123,3,87.13,0.00,261.39
131053,19266,SKU00078,5,63.75,3.00,318.75
131054,19267,SKU00011,1,211.93,12.00,211.93
131055,19267,SKU00046,11,262.54,8.00,2887.94
131056,19267,SKU00115,1,53.06,8.00,53.06
131057,19267,SKU00090,2,59.54,0.00,119.08
131058,19267,SKU00237,3,55.30,8.00,165.90
131059,19267,SKU00179,1,252.97,0.00,252.97
131060,19268,SKU00025,7,187.05,3.00,1309.35
131061,19268,SKU00003,6,293.02,8.00,1758.12
131062,19269,SKU00021,1,104.66,5.00,104.66
131063,19269,SKU00054,3,170.81,0.00,512.43
131064,19270,SKU00131,1,104.15,0.00,104.15
131065,19270,SKU00009,3,189.61,5.00,568.83
131066,19270,SKU00254,9,109.98,3.00,989.82
131067,19270,SKU00173,9,40.34,8.00,363.06
131068,19270,SKU00228,4,24.33,0.00,97.32
131069,19270,SKU00234,9,36.27,12.00,326.43
131070,19271,SKU00114,1,158.95,3.00,158.95
131071,19271,SKU00153,3,62.99,12.00,188.97
131072,19271,SKU00143,3,75.89,12.00,227.67
131073,19271,SKU00128,4,202.46,3.00,809.84
131074,19271,SKU00107,1,89.02,5.00,89.02
131075,19272,SKU00209,2,56.52,3.00,113.04
131076,19272,SKU00032,1,361.66,5.00,361.66
131077,19272,SKU00051,1,103.87,3.00,103.87
131078,19272,SKU00141,3,104.23,3.00,312.69
131079,19272,SKU00144,3,57.20,0.00,171.60
131080,19273,SKU00050,4,234.78,3.00,939.12
131081,19273,SKU00130,3,161.02,0.00,483.06
131082,19273,SKU00116,11,137.00,12.00,1507.00
131083,19273,SKU00197,2,193.95,5.00,387.90
131084,19273,SKU00189,1,510.38,8.00,510.38
131085,19274,SKU00135,2,145.49,5.00,290.98
131086,19274,SKU00103,2,50.21,0.00,100.42
131087,19274,SKU00066,3,40.08,12.00,120.24
131088,19274,SKU00261,1,123.21,12.00,123.21
131089,19274,SKU00201,1,212.78,0.00,212.78
131090,19275,SKU00291,3,37.40,0.00,112.20
131091,19275,SKU00100,1,124.36,3.00,124.36
131092,19275,SKU00281,2,18.92,3.00,37.84
131093,19275,SKU00217,1,45.09,0.00,45.09
131094,19276,SKU00228,6,23.11,5.00,138.66
131095,19276,SKU00173,3,35.96,18.00,107.88
131096,19276,SKU00187,2,143.66,5.00,287.32
131097,19276,SKU00182,3,303.98,3.00,911.94
131098,19276,SKU00239,7,14.10,8.00,98.70
131099,19277,SKU00122,1,92.35,0.00,92.35
131100,19277,SKU00153,1,65.85,8.00,65.85
131101,19277,SKU00265,1,64.75,0.00,64.75
131102,19277,SKU00030,1,118.54,12.00,118.54
131103,19277,SKU00139,2,104.84,8.00,209.68
131104,19277,SKU00072,10,57.10,12.00,571.00
131105,19278,SKU00150,-8,86.57,3.00,-692.56
131106,19278,SKU00238,4,51.05,0.00,204.20
131107,19278,SKU00179,4,252.97,0.00,1011.88
131108,19278,SKU00089,5,63.78,8.00,318.90
131109,19278,SKU00292,1,48.04,3.00,48.04
131110,19278,SKU00004,1,268.86,12.00,268.86
131111,19279,SKU00090,4,57.75,3.00,231.00
131112,19279,SKU00179,1,245.38,3.00,245.38
131113,19280,SKU00239,2,14.87,3.00,29.74
131114,19280,SKU00186,2,201.96,3.00,403.92
131115,19280,SKU00281,2,17.17,12.00,34.34
131116,19280,SKU00287,4,34.35,3.00,137.40
131117,19280,SKU00284,1,49.08,5.00,49.08
131118,19280,SKU00139,1,113.96,0.00,113.96
131119,19281,SKU00236,11,44.36,3.00,487.96
131120,19281,SKU00151,11,52.81,5.00,580.91
131121,19281,SKU00286,6,35.13,5.00,210.78
131122,19281,SKU00234,4,41.22,0.00,164.88
131123,19281,SKU00115,4,57.67,0.00,230.68
131124,19281,SKU00264,6,138.37,0.00,830.22
131125,19281,SKU00144,3,57.20,0.00,171.60
131126,19281,SKU00257,15,89.72,0.00,1345.80
131127,19282,SKU00087,3,48.65,8.00,145.95
131128,19282,SKU00025,6,192.83,0.00,1156.98
131129,19282,SKU00285,6,32.58,3.00,195.48
131130,19282,SKU00108,3,114.55,18.00,343.65
131131,19282,SKU00150,2,86.57,3.00,173.14
131132,19282,SKU00223,3,52.23,12.00,156.69
131133,19282,SKU00271,6,115.59,8.00,693.54
131134,19282,SKU00227,3,18.93,0.00,56.79
131135,19283,SKU00199,5,126.28,18.00,631.40
131136,19283,SKU00241,10,28.02,0.00,280.20
131137,19283,SKU00277,1,85.44,8.00,85.44
131138,19283,SKU00191,3,433.54,0.00,1300.62
131139,19283,SKU00197,16,204.16,0.00,3266.56
131140,19283,SKU00017,4,305.41,0.00,1221.64
131141,19283,SKU00240,3,15.63,3.00,46.89
131142,19283,SKU00128,4,198.28,5.00,793.12
131143,19283,SKU00104,5,52.69,0.00,263.45
131144,19283,SKU00268,16,82.48,3.00,1319.68
131145,19283,SKU00038,1,283.08,12.00,283.08
131146,19283,SKU00029,8,136.90,5.00,1095.20
131147,19284,SKU00131,1,95.82,8.00,95.82
131148,19284,SKU00124,1,174.57,5.00,174.57
131149,19284,SKU00237,6,52.90,12.00,317.40
131150,19284,SKU00047,4,176.53,8.00,706.12
131151,19284,SKU00061,1,65.40,3.00,65.40
131152,19284,SKU00130,1,161.02,0.00,161.02
131153,19284,SKU00175,9,454.25,0.00,4088.25
131154,19284,SKU00170,2,75.54,0.00,151.08
131155,19284,SKU00080,1,84.79,12.00,84.79
131156,19284,SKU00154,9,42.62,3.00,383.58
131157,19284,SKU00046,1,285.37,0.00,285.37
131158,19284,SKU00107,1,86.20,8.00,86.20
131159,19284,SKU00128,1,208.72,0.00,208.72
131160,19284,SKU00195,1,322.67,12.00,322.67
131161,19284,SKU00272,1,67.70,0.00,67.70
131162,19284,SKU00036,3,326.88,0.00,980.64
131163,19285,SKU00060,10,203.29,0.00,2032.90
131164,19285,SKU00141,1,104.23,3.00,104.23
131165,19285,SKU00071,5,178.69,5.00,893.45
131166,19285,SKU00011,4,233.61,3.00,934.44
131167,19285,SKU00197,2,204.16,0.00,408.32
131168,19285,SKU00048,4,116.31,3.00,465.24
131169,19285,SKU00072,2,53.21,18.00,106.42
131170,19285,SKU00036,5,317.07,3.00,1585.35
131171,19285,SKU00154,1,42.62,3.00,42.62
131172,19285,SKU00194,2,327.80,18.00,655.60
131173,19285,SKU00136,2,88.41,3.00,176.82
131174,19285,SKU00186,1,208.21,0.00,208.21
131175,19285,SKU00010,2,164.01,5.00,328.02
131176,19286,SKU00028,1,103.50,3.00,103.50
131177,19286,SKU00122,4,84.96,8.00,339.84
131178,19286,SKU00153,1,69.43,3.00,69.43
131179,19286,SKU00149,1,76.08,8.00,76.08
131180,19286,SKU00281,1,17.17,12.00,17.17
131181,19286,SKU00224,3,83.98,0.00,251.94
131182,19286,SKU00187,3,146.68,3.00,440.04
131183,19286,SKU00287,6,35.41,0.00,212.46
131184,19286,SKU00005,4,357.46,12.00,1429.84
131185,19286,SKU00179,1,252.97,0.00,252.97
131186,19286,SKU00269,1,56.32,0.00,56.32
131187,19286,SKU00058,4,222.63,0.00,890.52
131188,19286,SKU00232,9,49.40,0.00,444.60
131189,19286,SKU00190,3,653.76,0.00,1961.28
131190,19286,SKU00046,1,262.54,8.00,262.54
131191,19286,SKU00116,6,137.00,12.00,822.00
131192,19287,SKU00222,6,47.02,3.00,282.12
131193,19287,SKU00002,9,327.23,3.00,2945.07
131194,19287,SKU00137,23,86.79,0.00,1996.17
131195,19287,SKU00225,9,81.70,3.00,735.30
131196,19287,SKU00148,17,83.73,0.00,1423.41
131197,19287,SKU00007,1,408.18,0.00,408.18
131198,19287,SKU00117,6,73.02,0.00,438.12
131199,19288,SKU00129,3,80.78,8.00,242.34
131200,19288,SKU00234,9,41.22,0.00,370.98
131201,19288,SKU00053,6,131.13,3.00,786.78
131202,19288,SKU00006,1,246.27,3.00,246.27
131203,19288,SKU00283,1,52.79,0.00,52.79
131204,19288,SKU00140,3,145.71,8.00,437.13
131205,19288,SKU00056,12,114.37,0.00,1372.44
131206,19289,SKU00036,4,326.88,0.00,1307.52
131207,19289,SKU00190,3,653.76,0.00,1961.28
131208,19289,SKU00053,2,124.37,8.00,248.74
131209,19289,SKU00016,-4,381.86,3.00,-1527.44
131210,19289,SKU00131,2,95.82,8.00,191.64
131211,19289,SKU00179,2,245.38,3.00,490.76
131212,19289,SKU00109,2,146.85,3.00,293.70
131213,19289,SKU00009,6,183.62,8.00,1101.72
131214,19289,SKU00284,7,50.11,3.00,350.77
131215,19289,SKU00106,2,33.63,0.00,67.26
131216,19290,SKU00278,4,34.85,12.00,139.40
131217,19290,SKU00036,3,310.54,5.00,931.62
131218,19290,SKU00169,3,50.61,0.00,151.83
131219,19290,SKU00075,3,209.43,18.00,628.29
131220,19290,SKU00127,3,78.82,3.00,236.46
131221,19290,SKU00008,3,294.24,3.00,882.72
131222,19290,SKU00065,1,133.86,8.00,133.86
131223,19290,SKU00125,10,76.89,8.00,768.90
131224,19290,SKU00102,21,134.54,0.00,2825.34
131225,19290,SKU00048,4,116.31,3.00,465.24
131226,19290,SKU00265,5,62.81,3.00,314.05
131227,19290,SKU00140,1,153.63,3.00,153.63
131228,19290,SKU00054,1,170.81,0.00,170.81
131229,19290,SKU00094,3,126.25,3.00,378.75
131230,19290,SKU00249,16,102.23,3.00,1635.68
131231,19291,SKU00101,1,54.29,12.00,54.29
131232,19291,SKU00257,5,78.95,12.00,394.75
131233,19291,SKU00222,5,47.02,3.00,235.10
131234,19291,SKU00228,5,24.33,0.00,121.65
131235,19291,SKU00226,2,41.09,8.00,82.18
131236,19291,SKU00080,3,96.35,0.00,289.05
131237,19291,SKU00134,5,72.66,18.00,363.30
131238,19292,SKU00104,5,52.69,0.00,263.45
131239,19292,SKU00090,3,59.54,0.00,178.62
131240,19292,SKU00004,3,305.52,0.00,916.56
131241,19292,SKU00179,2,252.97,0.00,505.94
131242,19292,SKU00132,3,77.03,0.00,231.09
131243,19292,SKU00260,1,113.35,5.00,113.35
131244,19292,SKU00264,2,131.45,5.00,262.90
131245,19292,SKU00292,5,47.05,5.00,235.25
131246,19293,SKU00278,3,37.62,5.00,112.86
131247,19293,SKU00232,4,45.45,8.00,181.80
131248,19293,SKU00105,4,75.21,0.00,300.84
131249,19293,SKU00173,6,43.85,0.00,263.10
131250,19293,SKU00002,4,310.36,8.00,1241.44
131251,19293,SKU00065,8,133.86,8.00,1070.88
131252,19293,SKU00032,2,335.02,12.00,670.04
131253,19293,SKU00217,2,45.09,0.00,90.18
131254,19293,SKU00089,4,67.25,3.00,269.00
131255,19293,SKU00178,2,151.47,12.00,302.94
131256,19293,SKU00058,6,222.63,0.00,1335.78
131257,19293,SKU00253,6,118.73,3.00,712.38
131258,19293,SKU00218,11,55.67,0.00,612.37
131259,19293,SKU00172,4,35.06,5.00,140.24
131260,19293,SKU00228,2,23.60,3.00,47.20
131261,19294,SKU00068,2,166.03,0.00,332.06
131262,19294,SKU00250,6,67.06,3.00,402.36
131263,19294,SKU00080,3,93.46,3.00,280.38
131264,19294,SKU00166,3,78.04,0.00,234.12
131265,19294,SKU00004,1,305.52,0.00,305.52
131266,19294,SKU00093,4,119.54,0.00,478.16
131267,19294,SKU00109,11,146.85,3.00,1615.35
131268,19294,SKU00196,11,246.68,8.00,2713.48
131269,19294,SKU00063,2,115.73,5.00,231.46
131270,19294,SKU00223,6,59.35,0.00,356.10
131271,19295,SKU00003,2,318.50,0.00,637.00
131272,19295,SKU00125,9,83.58,0.00,752.22
131273,19295,SKU00130,12,161.02,0.00,1932.24
131274,19295,SKU00079,6,44.26,12.00,265.56
131275,19295,SKU00144,2,54.34,5.00,108.68
131276,19295,SKU00288,9,50.84,3.00,457.56
131277,19296,SKU00175,1,440.62,3.00,440.62
131278,19296,SKU00218,10,54.00,3.00,540.00
131279,19296,SKU00231,5,41.53,0.00,207.65
131280,19296,SKU00167,8,71.17,0.00,569.36
131281,19296,SKU00063,10,121.82,0.00,1218.20
131282,19296,SKU00220,5,63.83,3.00,319.15
131283,19296,SKU00260,3,115.74,3.00,347.22
131284,19296,SKU00025,8,192.83,0.00,1542.64
131285,19296,SKU00129,1,87.80,0.00,87.80
131286,19296,SKU00149,3,76.08,8.00,228.24
131287,19296,SKU00090,16,59.54,0.00,952.64
131288,19296,SKU00057,5,89.79,5.00,448.95
131289,19296,SKU00004,3,290.24,5.00,870.72
131290,19296,SKU00221,16,60.17,5.00,962.72
131291,19296,SKU00257,4,87.03,3.00,348.12
131292,19296,SKU00066,3,41.91,8.00,125.73
131293,19297,SKU00137,2,86.79,0.00,173.58
131294,19297,SKU00054,3,140.06,18.00,420.18
131295,19297,SKU00182,1,297.71,5.00,297.71
131296,19297,SKU00118,3,81.68,0.00,245.04
131297,19297,SKU00168,6,38.98,12.00,233.88
131298,19297,SKU00283,1,48.57,8.00,48.57
131299,19297,SKU00289,1,22.98,0.00,22.98
131300,19297,SKU00079,17,48.78,3.00,829.26
131301,19297,SKU00280,1,40.37,12.00,40.37
131302,19297,SKU00246,3,45.03,3.00,135.09
131303,19297,SKU00252,1,100.47,0.00,100.47
131304,19297,SKU00251,2,49.18,12.00,98.36
131305,19297,SKU00148,2,83.73,0.00,167.46
131306,19297,SKU00223,3,59.35,0.00,178.05
131307,19297,SKU00116,1,143.23,8.00,143.23
131308,19298,SKU00194,1,399.75,0.00,399.75
131309,19298,SKU00072,1,64.89,0.00,64.89
131310,19298,SKU00232,2,47.92,3.00,95.84
131311,19298,SKU00181,1,413.63,5.00,413.63
131312,19298,SKU00275,2,69.11,5.00,138.22
131313,19298,SKU00234,2,36.27,12.00,72.54
131314,19298,SKU00016,4,393.67,0.00,1574.68
131315,19298,SKU00008,1,294.24,3.00,294.24
131316,19299,SKU00283,1,51.21,3.00,51.21
131317,19299,SKU00106,1,32.62,3.00,32.62
131318,19299,SKU00167,1,67.61,5.00,67.61
131319,19299,SKU00230,12,61.39,5.00,736.68
131320,19299,SKU00278,3,38.41,3.00,115.23
131321,19299,SKU00101,4,58.61,5.00,234.44
131322,19299,SKU00262,1,153.25,0.00,153.25
131323,19299,SKU00104,4,52.69,0.00,210.76
131324,19299,SKU00121,1,51.93,3.00,51.93
131325,19299,SKU00227,1,18.93,0.00,18.93
131326,19299,SKU00109,4,151.39,0.00,605.56
131327,19300,SKU00065,2,145.50,0.00,291.00
131328,19300,SKU00119,4,95.56,0.00,382.24
131329,19300,SKU00086,-2,240.74,0.00,-481.48
131330,19300,SKU00221,5,58.27,8.00,291.35
131331,19300,SKU00246,-7,46.42,0.00,-324.94
131332,19300,SKU00038,4,263.78,18.00,1055.12
131333,19300,SKU00195,1,355.67,3.00,355.67
131334,19301,SKU00021,1,106.86,3.00,106.86
131335,19301,SKU00276,6,159.02,3.00,954.12
131336,19301,SKU00133,6,70.27,0.00,421.62
131337,19301,SKU00151,9,48.92,12.00,440.28
131338,19301,SKU00027,1,264.74,3.00,264.74
131339,19301,SKU00280,6,42.21,8.00,253.26
131340,19301,SKU00122,6,81.27,12.00,487.62
131341,19301,SKU00288,9,48.22,8.00,433.98
131342,19301,SKU00209,-3,51.28,12.00,-153.84
131343,19301,SKU00168,6,42.08,5.00,252.48
131344,19301,SKU00200,4,285.97,0.00,1143.88
131345,19301,SKU00023,1,112.81,3.00,112.81
131346,19301,SKU00083,12,43.85,5.00,526.20
131347,19301,SKU00281,6,19.51,0.00,117.06
131348,19301,SKU00150,3,78.54,12.00,235.62
131349,19301,SKU00081,12,105.39,0.00,1264.68
131350,19302,SKU00151,4,51.14,8.00,204.56
131351,19302,SKU00145,2,57.12,8.00,114.24
131352,19302,SKU00121,1,50.86,5.00,50.86
131353,19302,SKU00016,2,393.67,0.00,787.34
131354,19302,SKU00277,1,92.87,0.00,92.87
131355,19302,SKU00194,1,387.76,3.00,387.76
131356,19302,SKU00051,3,87.81,18.00,263.43
131357,19302,SKU00254,6,113.38,0.00,680.28
131358,19302,SKU00169,6,48.08,5.00,288.48
131359,19303,SKU00279,11,36.79,3.00,404.69
131360,19303,SKU00022,4,297.06,0.00,1188.24
131361,19303,SKU00195,6,366.67,0.00,2200.02
131362,19303,SKU00064,1,157.15,12.00,157.15
131363,19303,SKU00117,7,67.18,8.00,470.26
131364,19303,SKU00222,7,47.02,3.00,329.14
131365,19303,SKU00082,1,251.36,3.00,251.36
131366,19303,SKU00141,7,107.45,0.00,752.15
131367,19304,SKU00021,8,106.86,3.00,854.88
131368,19304,SKU00028,3,101.37,5.00,304.11
131369,19304,SKU00208,5,70.24,12.00,351.20
131370,19304,SKU00245,3,28.65,8.00,85.95
131371,19304,SKU00242,5,46.12,8.00,230.60
131372,19304,SKU00094,5,130.15,0.00,650.75
131373,19305,SKU00261,3,140.01,0.00,420.03
131374,19305,SKU00121,5,53.54,0.00,267.70
131375,19305,SKU00217,2,45.09,0.00,90.18
131376,19305,SKU00182,2,288.31,8.00,576.62
131377,19305,SKU00166,5,75.70,3.00,378.50
131378,19305,SKU00056,3,105.22,8.00,315.66
