data_snapshot,sku,saldo,ruptura
2025-08-31,SKU00207,301,N
2025-08-31,SKU00256,560,N
2025-08-31,SKU00235,736,N
2025-08-31,SKU00055,507,N
2025-08-31,SKU00274,718,N
2025-08-31,SKU00180,335,N
2025-08-31,SKU00200,157,N
2025-08-31,SKU00206,459,N
2025-08-31,SKU00056,694,N
2025-08-31,SKU00079,747,N
2025-08-31,SKU00196,438,N
2025-08-31,SKU00101,13,N
2025-08-31,SKU00178,114,N
2025-08-31,SKU00105,359,N
2025-08-31,SKU00217,601,N
2025-08-31,SKU00048,419,N
2025-08-31,SKU00282,362,N
2025-08-31,SKU00188,572,N
2025-08-31,SKU00291,45,N
2025-08-31,SKU00090,395,N
2025-08-31,SKU00058,225,N
2025-08-31,SKU00006,555,N
2025-08-31,SKU00016,276,N
2025-08-31,SKU00082,43,N
2025-08-31,SKU00163,329,N
2025-08-31,SKU00024,61,N
2025-08-31,SKU00147,673,N
2025-08-31,SKU00122,138,N
2025-08-31,SKU00020,342,N
2025-08-31,SKU00063,654,N
2025-08-31,SKU00193,628,N
2025-08-31,SKU00132,788,N
2025-08-31,SKU00037,328,N
2025-08-31,SKU00160,644,N
2025-08-31,SKU00150,54,N
2025-08-31,SKU00019,0,S
2025-08-31,SKU00175,322,N
2025-08-31,SKU00177,631,N
2025-08-31,SKU00113,309,N
2025-08-31,SKU00084,684,N
2025-08-31,SKU00250,220,N
2025-08-31,SKU00143,269,N
2025-08-31,SKU00157,357,N
2025-08-31,SKU00225,0,S
2025-08-31,SKU00049,212,N
2025-08-31,SKU00262,97,N
2025-08-31,SKU00173,143,N
2025-08-31,SKU00076,0,S
2025-09-07,SKU00171,259,N
2025-09-07,SKU00058,0,S
2025-09-07,SKU00131,623,N
2025-09-07,SKU00047,582,N
2025-09-07,SKU00071,622,N
2025-09-07,SKU00287,439,N
2025-09-07,SKU00188,196,N
2025-09-07,SKU00284,222,N
2025-09-07,SKU00150,541,N
2025-09-07,SKU00221,572,N
2025-09-07,SKU00050,83,N
2025-09-07,SKU00223,758,N
2025-09-07,SKU00184,451,N
2025-09-07,SKU00087,153,N
2025-09-07,SKU00136,145,N
2025-09-07,SKU00195,0,S
2025-09-07,SKU00042,724,N
2025-09-07,SKU00230,107,N
2025-09-07,SKU00198,0,S
2025-09-07,SKU00040,250,N
2025-09-07,SKU00199,596,N
2025-09-07,SKU00135,483,N
2025-09-07,SKU00177,125,N
2025-09-07,SKU00078,545,N
2025-09-07,SKU00024,103,N
2025-09-07,SKU00165,641,N
2025-09-07,SKU00009,366,N
2025-09-07,SKU00202,208,N
2025-09-07,SKU00225,746,N
2025-09-07,SKU00062,296,N
2025-09-07,SKU00104,356,N
2025-09-07,SKU00099,645,N
2025-09-07,SKU00022,253,N
2025-09-07,SKU00247,698,N
2025-09-07,SKU00096,497,N
2025-09-07,SKU00043,133,N
2025-09-07,SKU00153,735,N
2025-09-07,SKU00138,128,N
2025-09-07,SKU00070,87,N
2025-09-07,SKU00251,128,N
2025-09-07,SKU00008,339,N
2025-09-07,SKU00160,410,N
2025-09-07,SKU00103,0,S
2025-09-07,SKU00253,545,N
2025-09-07,SKU00128,596,N
2025-09-07,SKU00132,1,N
2025-09-07,SKU00144,71,N
2025-09-07,SKU00206,447,N
2025-09-07,SKU00080,492,N
2025-09-07,SKU00226,0,S
2025-09-07,SKU00134,234,N
2025-09-07,SKU00240,300,N
2025-09-07,SKU00162,510,N
2025-09-07,SKU00285,207,N
2025-09-07,SKU00098,267,N
2025-09-07,SKU00194,237,N
2025-09-07,SKU00232,550,N
2025-09-07,SKU00023,698,N
2025-09-07,SKU00161,401,N
2025-09-07,SKU00211,523,N
2025-09-07,SKU00233,598,N
2025-09-07,SKU00213,19,N
2025-09-07,SKU00025,0,S
2025-09-07,SKU00072,527,N
2025-09-07,SKU00084,599,N
2025-09-07,SKU00174,281,N
2025-09-07,SKU00066,383,N
2025-09-07,SKU00141,555,N
2025-09-07,SKU00189,698,N
2025-09-07,SKU00166,104,N
2025-09-07,SKU00272,203,N
2025-09-07,SKU00279,494,N
2025-09-07,SKU00034,482,N
2025-09-07,SKU00123,84,N
2025-09-07,SKU00117,0,S
2025-09-07,SKU00181,273,N
2025-09-07,SKU00126,588,N
2025-09-07,SKU00120,593,N
2025-09-07,SKU00291,0,S
2025-09-07,SKU00235,49,N
2025-09-14,SKU00291,0,S
2025-09-14,SKU00004,8,N
2025-09-14,SKU00008,533,N
2025-09-14,SKU00119,451,N
2025-09-14,SKU00267,548,N
2025-09-14,SKU00238,146,N
2025-09-14,SKU00153,680,N
2025-09-14,SKU00189,508,N
2025-09-14,SKU00134,448,N
2025-09-14,SKU00141,497,N
2025-09-14,SKU00203,293,N
2025-09-14,SKU00017,272,N
2025-09-14,SKU00287,665,N
2025-09-14,SKU00155,151,N
2025-09-14,SKU00230,278,N
2025-09-14,SKU00151,569,N
2025-09-14,SKU00093,56,N
2025-09-14,SKU00067,562,N
2025-09-14,SKU00053,508,N
2025-09-14,SKU00194,0,S
2025-09-14,SKU00072,730,N
2025-09-14,SKU00248,292,N
2025-09-14,SKU00260,556,N
2025-09-14,SKU00098,270,N
2025-09-14,SKU00208,0,S
2025-09-14,SKU00117,291,N
2025-09-14,SKU00190,0,S
2025-09-14,SKU00138,386,N
2025-09-14,SKU00262,331,N
2025-09-14,SKU00087,158,N
2025-09-14,SKU00286,220,N
2025-09-14,SKU00280,567,N
2025-09-14,SKU00283,539,N
2025-09-14,SKU00285,298,N
2025-09-14,SKU00021,700,N
2025-09-14,SKU00016,396,N
2025-09-14,SKU00099,235,N
2025-09-14,SKU00086,554,N
2025-09-14,SKU00284,128,N
2025-09-14,SKU00046,302,N
2025-09-14,SKU00205,617,N
2025-09-14,SKU00124,161,N
2025-09-14,SKU00187,593,N
2025-09-14,SKU00223,681,N
2025-09-14,SKU00213,345,N
2025-09-14,SKU00110,759,N
2025-09-14,SKU00049,489,N
2025-09-14,SKU00160,336,N
2025-09-14,SKU00013,768,N
2025-09-14,SKU00274,779,N
2025-09-14,SKU00188,211,N
2025-09-14,SKU00143,461,N
2025-09-14,SKU00198,520,N
2025-09-14,SKU00184,775,N
2025-09-14,SKU00108,560,N
2025-09-14,SKU00154,562,N
2025-09-14,SKU00022,546,N
2025-09-14,SKU00102,590,N
2025-09-14,SKU00045,225,N
2025-09-14,SKU00051,582,N
2025-09-14,SKU00084,496,N
2025-09-14,SKU00269,0,S
2025-09-14,SKU00113,0,S
2025-09-14,SKU00131,690,N
2025-09-14,SKU00069,486,N
2025-09-14,SKU00130,0,S
2025-09-14,SKU00031,216,N
2025-09-14,SKU00165,398,N
2025-09-14,SKU00077,620,N
2025-09-14,SKU00180,298,N
2025-09-14,SKU00020,59,N
2025-09-14,SKU00220,102,N
2025-09-14,SKU00122,491,N
2025-09-14,SKU00215,306,N
2025-09-14,SKU00192,577,N
2025-09-14,SKU00242,374,N
2025-09-14,SKU00149,588,N
2025-09-14,SKU00006,576,N
2025-09-14,SKU00275,361,N
2025-09-14,SKU00167,701,N
2025-09-21,SKU00232,669,N
2025-09-21,SKU00287,9,N
2025-09-21,SKU00140,550,N
2025-09-21,SKU00021,299,N
2025-09-21,SKU00184,783,N
2025-09-21,SKU00191,791,N
2025-09-21,SKU00044,0,S
2025-09-21,SKU00166,259,N
2025-09-21,SKU00010,486,N
2025-09-21,SKU00204,794,N
2025-09-21,SKU00160,797,N
2025-09-21,SKU00203,465,N
2025-09-21,SKU00036,607,N
2025-09-21,SKU00130,430,N
2025-09-21,SKU00245,435,N
2025-09-21,SKU00090,0,S
2025-09-21,SKU00030,0,S
2025-09-21,SKU00241,701,N
2025-09-21,SKU00099,679,N
2025-09-21,SKU00096,30,N
2025-09-21,SKU00067,724,N
2025-09-21,SKU00253,739,N
2025-09-21,SKU00239,464,N
2025-09-21,SKU00135,107,N
2025-09-21,SKU00109,0,S
2025-09-21,SKU00272,706,N
2025-09-21,SKU00015,652,N
2025-09-21,SKU00161,62,N
2025-09-21,SKU00266,264,N
2025-09-21,SKU00224,358,N
2025-09-21,SKU00107,416,N
2025-09-21,SKU00240,108,N
2025-09-21,SKU00102,506,N
2025-09-21,SKU00111,532,N
2025-09-21,SKU00155,472,N
2025-09-21,SKU00126,730,N
2025-09-21,SKU00193,477,N
2025-09-21,SKU00196,381,N
2025-09-21,SKU00247,553,N
2025-09-21,SKU00290,0,S
2025-09-21,SKU00218,740,N
2025-09-21,SKU00188,166,N
2025-09-21,SKU00221,713,N
2025-09-21,SKU00230,147,N
2025-09-21,SKU00050,717,N
2025-09-21,SKU00063,191,N
2025-09-21,SKU00275,638,N
2025-09-21,SKU00283,615,N
2025-09-21,SKU00079,9,N
2025-09-21,SKU00234,490,N
2025-09-21,SKU00279,681,N
2025-09-21,SKU00205,496,N
2025-09-21,SKU00282,245,N
2025-09-21,SKU00168,186,N
2025-09-21,SKU00037,394,N
2025-09-21,SKU00032,481,N
2025-09-21,SKU00278,348,N
2025-09-21,SKU00066,750,N
2025-09-21,SKU00164,57,N
2025-09-21,SKU00071,164,N
2025-09-21,SKU00119,668,N
2025-09-21,SKU00233,735,N
2025-09-21,SKU00088,344,N
2025-09-21,SKU00125,0,S
2025-09-21,SKU00177,236,N
2025-09-21,SKU00153,301,N
2025-09-21,SKU00144,493,N
2025-09-21,SKU00103,691,N
2025-09-21,SKU00198,345,N
2025-09-21,SKU00120,158,N
2025-09-21,SKU00238,23,N
2025-09-21,SKU00121,681,N
2025-09-21,SKU00148,628,N
2025-09-21,SKU00074,0,S
2025-09-21,SKU00199,681,N
2025-09-21,SKU00273,726,N
2025-09-21,SKU00260,0,S
2025-09-21,SKU00157,643,N
2025-09-21,SKU00286,227,N
2025-09-21,SKU00285,330,N
2025-09-28,SKU00121,398,N
2025-09-28,SKU00014,332,N
2025-09-28,SKU00285,620,N
2025-09-28,SKU00183,693,N
2025-09-28,SKU00107,431,N
2025-09-28,SKU00033,0,S
2025-09-28,SKU00288,660,N
2025-09-28,SKU00042,202,N
2025-09-28,SKU00234,72,N
2025-09-28,SKU00070,264,N
2025-09-28,SKU00206,146,N
2025-09-28,SKU00086,505,N
2025-09-28,SKU00163,429,N
2025-09-28,SKU00186,700,N
2025-09-28,SKU00125,0,S
2025-09-28,SKU00053,559,N
2025-09-28,SKU00061,405,N
2025-09-28,SKU00187,351,N
2025-09-28,SKU00071,329,N
2025-09-28,SKU00146,0,S
2025-09-28,SKU00012,406,N
2025-09-28,SKU00029,245,N
2025-09-28,SKU00116,465,N
2025-09-28,SKU00016,759,N
2025-09-28,SKU00043,789,N
2025-09-28,SKU00115,487,N
2025-09-28,SKU00159,670,N
2025-09-28,SKU00083,348,N
2025-09-28,SKU00153,128,N
2025-09-28,SKU00135,2,N
2025-09-28,SKU00119,422,N
2025-09-28,SKU00078,0,S
2025-09-28,SKU00152,320,N
2025-09-28,SKU00048,783,N
2025-09-28,SKU00089,0,S
2025-09-28,SKU00076,460,N
2025-09-28,SKU00128,0,S
2025-09-28,SKU00151,165,N
2025-09-28,SKU00255,105,N
2025-09-28,SKU00123,24,N
2025-09-28,SKU00013,505,N
2025-09-28,SKU00238,240,N
2025-09-28,SKU00134,148,N
2025-09-28,SKU00258,633,N
2025-09-28,SKU00002,248,N
2025-09-28,SKU00224,404,N
2025-09-28,SKU00095,116,N
2025-09-28,SKU00286,108,N
2025-09-28,SKU00040,565,N
2025-09-28,SKU00106,343,N
2025-09-28,SKU00226,528,N
2025-09-28,SKU00074,404,N
2025-09-28,SKU00271,229,N
2025-09-28,SKU00149,383,N
2025-09-28,SKU00241,0,S
2025-09-28,SKU00283,198,N
2025-09-28,SKU00287,529,N
2025-09-28,SKU00203,288,N
2025-09-28,SKU00192,788,N
2025-09-28,SKU00008,618,N
2025-09-28,SKU00001,429,N
2025-09-28,SKU00257,638,N
2025-09-28,SKU00263,144,N
2025-09-28,SKU00223,99,N
2025-09-28,SKU00207,663,N
2025-09-28,SKU00059,0,S
2025-09-28,SKU00137,28,N
2025-09-28,SKU00231,119,N
2025-09-28,SKU00046,672,N
2025-09-28,SKU00035,0,S
2025-09-28,SKU00021,612,N
2025-09-28,SKU00072,179,N
2025-09-28,SKU00190,506,N
2025-09-28,SKU00049,428,N
2025-09-28,SKU00069,163,N
2025-09-28,SKU00228,139,N
2025-09-28,SKU00023,619,N
2025-09-28,SKU00091,121,N
2025-09-28,SKU00031,647,N
2025-09-28,SKU00292,0,S
2025-10-05,SKU00271,79,N
2025-10-05,SKU00248,57,N
2025-10-05,SKU00183,0,S
2025-10-05,SKU00189,549,N
2025-10-05,SKU00252,760,N
2025-10-05,SKU00040,88,N
2025-10-05,SKU00095,263,N
2025-10-05,SKU00030,319,N
2025-10-05,SKU00172,206,N
2025-10-05,SKU00011,627,N
2025-10-05,SKU00083,704,N
2025-10-05,SKU00204,754,N
2025-10-05,SKU00072,345,N
2025-10-05,SKU00258,577,N
2025-10-05,SKU00020,352,N
2025-10-05,SKU00014,239,N
2025-10-05,SKU00225,148,N
2025-10-05,SKU00062,335,N
2025-10-05,SKU00108,110,N
2025-10-05,SKU00256,695,N
2025-10-05,SKU00150,577,N
2025-10-05,SKU00089,618,N
2025-10-05,SKU00054,162,N
2025-10-05,SKU00281,661,N
2025-10-05,SKU00236,570,N
2025-10-05,SKU00249,318,N
2025-10-05,SKU00219,205,N
2025-10-05,SKU00133,0,S
2025-10-05,SKU00228,168,N
2025-10-05,SKU00186,494,N
2025-10-05,SKU00109,421,N
2025-10-05,SKU00058,15,N
2025-10-05,SKU00028,341,N
2025-10-05,SKU00004,721,N
2025-10-05,SKU00107,295,N
2025-10-05,SKU00091,0,S
2025-10-05,SKU00105,0,S
2025-10-05,SKU00257,0,S
2025-10-05,SKU00232,54,N
2025-10-05,SKU00122,489,N
2025-10-05,SKU00148,516,N
2025-10-05,SKU00143,717,N
2025-10-05,SKU00065,665,N
2025-10-05,SKU00021,477,N
2025-10-05,SKU00126,195,N
2025-10-05,SKU00273,377,N
2025-10-05,SKU00116,222,N
2025-10-05,SKU00012,0,S
2025-10-05,SKU00031,471,N
2025-10-05,SKU00207,677,N
2025-10-05,SKU00138,342,N
2025-10-05,SKU00088,44,N
2025-10-05,SKU00185,109,N
2025-10-05,SKU00037,0,S
2025-10-05,SKU00135,386,N
2025-10-05,SKU00049,229,N
2025-10-05,SKU00090,626,N
2025-10-05,SKU00213,290,N
2025-10-05,SKU00084,295,N
2025-10-05,SKU00193,599,N
2025-10-05,SKU00167,686,N
2025-10-05,SKU00023,30,N
2025-10-05,SKU00132,727,N
2025-10-05,SKU00094,0,S
2025-10-05,SKU00147,293,N
2025-10-05,SKU00224,650,N
2025-10-05,SKU00081,0,S
2025-10-05,SKU00244,766,N
2025-10-05,SKU00055,592,N
2025-10-05,SKU00144,0,S
2025-10-05,SKU00075,598,N
2025-10-05,SKU00121,792,N
2025-10-05,SKU00162,430,N
2025-10-05,SKU00003,99,N
2025-10-05,SKU00025,398,N
2025-10-05,SKU00125,3,N
2025-10-05,SKU00263,670,N
2025-10-05,SKU00243,305,N
2025-10-05,SKU00142,313,N
2025-10-05,SKU00229,87,N
2025-10-12,SKU00287,560,N
2025-10-12,SKU00079,0,S
2025-10-12,SKU00153,0,S
2025-10-12,SKU00005,7,N
2025-10-12,SKU00037,295,N
2025-10-12,SKU00064,179,N
2025-10-12,SKU00248,0,S
2025-10-12,SKU00261,0,S
2025-10-12,SKU00055,636,N
2025-10-12,SKU00185,125,N
2025-10-12,SKU00083,426,N
2025-10-12,SKU00105,0,S
2025-10-12,SKU00289,354,N
2025-10-12,SKU00063,532,N
2025-10-12,SKU00273,62,N
2025-10-12,SKU00087,543,N
2025-10-12,SKU00008,531,N
2025-10-12,SKU00155,762,N
2025-10-12,SKU00028,734,N
2025-10-12,SKU00053,314,N
2025-10-12,SKU00016,141,N
2025-10-12,SKU00207,83,N
2025-10-12,SKU00257,280,N
2025-10-12,SKU00039,232,N
2025-10-12,SKU00038,0,S
2025-10-12,SKU00284,649,N
2025-10-12,SKU00074,355,N
2025-10-12,SKU00175,0,S
2025-10-12,SKU00117,96,N
2025-10-12,SKU00085,481,N
2025-10-12,SKU00026,0,S
2025-10-12,SKU00249,187,N
2025-10-12,SKU00237,115,N
2025-10-12,SKU00023,232,N
2025-10-12,SKU00174,537,N
2025-10-12,SKU00239,675,N
2025-10-12,SKU00033,132,N
2025-10-12,SKU00285,659,N
2025-10-12,SKU00113,27,N
2025-10-12,SKU00238,132,N
2025-10-12,SKU00100,579,N
2025-10-12,SKU00094,760,N
2025-10-12,SKU00226,540,N
2025-10-12,SKU00073,344,N
2025-10-12,SKU00264,200,N
2025-10-12,SKU00119,220,N
2025-10-12,SKU00115,200,N
2025-10-12,SKU00099,0,S
2025-10-12,SKU00252,477,N
2025-10-12,SKU00127,789,N
2025-10-12,SKU00152,287,N
2025-10-12,SKU00034,0,S
2025-10-12,SKU00082,179,N
2025-10-12,SKU00092,632,N
2025-10-12,SKU00066,84,N
2025-10-12,SKU00027,49,N
2025-10-12,SKU00076,411,N
2025-10-12,SKU00007,450,N
2025-10-12,SKU00246,0,S
2025-10-12,SKU00090,642,N
2025-10-12,SKU00042,0,S
2025-10-12,SKU00291,719,N
2025-10-12,SKU00136,304,N
2025-10-12,SKU00106,0,S
2025-10-12,SKU00228,0,S
2025-10-12,SKU00220,607,N
2025-10-12,SKU00095,490,N
2025-10-12,SKU00030,0,S
2025-10-12,SKU00204,144,N
2025-10-12,SKU00292,743,N
2025-10-12,SKU00260,339,N
2025-10-12,SKU00102,505,N
2025-10-12,SKU00133,592,N
2025-10-12,SKU00259,303,N
2025-10-12,SKU00086,264,N
2025-10-12,SKU00191,357,N
2025-10-12,SKU00057,135,N
2025-10-12,SKU00222,252,N
2025-10-12,SKU00232,196,N
2025-10-12,SKU00017,458,N
2025-10-19,SKU00170,611,N
2025-10-19,SKU00053,596,N
2025-10-19,SKU00039,579,N
2025-10-19,SKU00274,469,N
2025-10-19,SKU00026,57,N
2025-10-19,SKU00207,0,S
2025-10-19,SKU00171,437,N
2025-10-19,SKU00096,0,S
2025-10-19,SKU00129,219,N
2025-10-19,SKU00124,258,N
2025-10-19,SKU00022,0,S
2025-10-19,SKU00233,506,N
2025-10-19,SKU00282,0,S
2025-10-19,SKU00240,793,N
2025-10-19,SKU00140,196,N
2025-10-19,SKU00226,250,N
2025-10-19,SKU00266,492,N
2025-10-19,SKU00005,443,N
2025-10-19,SKU00073,729,N
2025-10-19,SKU00211,116,N
2025-10-19,SKU00151,257,N
2025-10-19,SKU00273,408,N
2025-10-19,SKU00149,715,N
2025-10-19,SKU00101,378,N
2025-10-19,SKU00109,168,N
2025-10-19,SKU00187,718,N
2025-10-19,SKU00232,236,N
2025-10-19,SKU00111,672,N
2025-10-19,SKU00015,318,N
2025-10-19,SKU00107,717,N
2025-10-19,SKU00259,601,N
2025-10-19,SKU00205,558,N
2025-10-19,SKU00126,712,N
2025-10-19,SKU00186,0,S
2025-10-19,SKU00092,793,N
2025-10-19,SKU00216,0,S
2025-10-19,SKU00248,718,N
2025-10-19,SKU00219,120,N
2025-10-19,SKU00137,0,S
2025-10-19,SKU00249,281,N
2025-10-19,SKU00184,648,N
2025-10-19,SKU00239,566,N
2025-10-19,SKU00081,0,S
2025-10-19,SKU00220,227,N
2025-10-19,SKU00057,503,N
2025-10-19,SKU00251,173,N
2025-10-19,SKU00147,780,N
2025-10-19,SKU00269,0,S
2025-10-19,SKU00243,651,N
2025-10-19,SKU00008,476,N
2025-10-19,SKU00093,253,N
2025-10-19,SKU00236,278,N
2025-10-19,SKU00002,51,N
2025-10-19,SKU00074,109,N
2025-10-19,SKU00254,796,N
2025-10-19,SKU00036,743,N
2025-10-19,SKU00166,388,N
2025-10-19,SKU00135,545,N
2025-10-19,SKU00079,767,N
2025-10-19,SKU00234,101,N
2025-10-19,SKU00097,224,N
2025-10-19,SKU00082,217,N
2025-10-19,SKU00080,705,N
2025-10-19,SKU00050,0,S
2025-10-19,SKU00063,628,N
2025-10-19,SKU00160,798,N
2025-10-19,SKU00027,422,N
2025-10-19,SKU00035,0,S
2025-10-19,SKU00094,351,N
2025-10-19,SKU00086,78,N
2025-10-19,SKU00117,581,N
2025-10-19,SKU00023,0,S
2025-10-19,SKU00272,287,N
2025-10-19,SKU00095,134,N
2025-10-19,SKU00208,146,N
2025-10-19,SKU00250,180,N
2025-10-19,SKU00067,774,N
2025-10-19,SKU00105,336,N
2025-10-19,SKU00200,50,N
2025-10-19,SKU00048,536,N
2025-10-26,SKU00091,138,N
2025-10-26,SKU00140,0,S
2025-10-26,SKU00187,0,S
2025-10-26,SKU00287,621,N
2025-10-26,SKU00114,624,N
2025-10-26,SKU00081,752,N
2025-10-26,SKU00234,82,N
2025-10-26,SKU00249,0,S
2025-10-26,SKU00194,113,N
2025-10-26,SKU00246,746,N
2025-10-26,SKU00105,735,N
2025-10-26,SKU00237,622,N
2025-10-26,SKU00020,78,N
2025-10-26,SKU00137,351,N
2025-10-26,SKU00071,614,N
2025-10-26,SKU00082,50,N
2025-10-26,SKU00011,120,N
2025-10-26,SKU00125,254,N
2025-10-26,SKU00047,42,N
2025-10-26,SKU00001,577,N
2025-10-26,SKU00044,493,N
2025-10-26,SKU00066,475,N
2025-10-26,SKU00191,137,N
2025-10-26,SKU00241,165,N
2025-10-26,SKU00280,44,N
2025-10-26,SKU00276,232,N
2025-10-26,SKU00019,444,N
2025-10-26,SKU00289,130,N
2025-10-26,SKU00188,449,N
2025-10-26,SKU00135,225,N
2025-10-26,SKU00040,0,S
2025-10-26,SKU00077,485,N
2025-10-26,SKU00058,569,N
2025-10-26,SKU00124,699,N
2025-10-26,SKU00260,613,N
2025-10-26,SKU00257,576,N
2025-10-26,SKU00023,677,N
2025-10-26,SKU00148,167,N
2025-10-26,SKU00093,185,N
2025-10-26,SKU00103,0,S
2025-10-26,SKU00282,311,N
2025-10-26,SKU00027,31,N
2025-10-26,SKU00214,0,S
2025-10-26,SKU00284,719,N
2025-10-26,SKU00198,689,N
2025-10-26,SKU00008,372,N
2025-10-26,SKU00088,4,N
2025-10-26,SKU00218,0,S
2025-10-26,SKU00018,301,N
2025-10-26,SKU00290,76,N
2025-10-26,SKU00159,305,N
2025-10-26,SKU00204,0,S
2025-10-26,SKU00179,107,N
2025-10-26,SKU00007,191,N
2025-10-26,SKU00076,405,N
2025-10-26,SKU00275,523,N
2025-10-26,SKU00250,45,N
2025-10-26,SKU00171,0,S
2025-10-26,SKU00197,335,N
2025-10-26,SKU00049,0,S
2025-10-26,SKU00217,136,N
2025-10-26,SKU00264,738,N
2025-10-26,SKU00142,122,N
2025-10-26,SKU00252,26,N
2025-10-26,SKU00054,273,N
2025-10-26,SKU00129,0,S
2025-10-26,SKU00016,766,N
2025-10-26,SKU00109,685,N
2025-10-26,SKU00174,363,N
2025-10-26,SKU00262,770,N
2025-10-26,SKU00056,370,N
2025-10-26,SKU00104,0,S
2025-10-26,SKU00107,623,N
2025-10-26,SKU00038,701,N
2025-10-26,SKU00222,592,N
2025-10-26,SKU00192,164,N
2025-10-26,SKU00112,44,N
2025-10-26,SKU00087,480,N
2025-10-26,SKU00155,0,S
2025-10-26,SKU00230,0,S
2025-11-02,SKU00117,205,N
2025-11-02,SKU00280,69,N
2025-11-02,SKU00040,120,N
2025-11-02,SKU00259,751,N
2025-11-02,SKU00097,369,N
2025-11-02,SKU00091,0,S
2025-11-02,SKU00243,247,N
2025-11-02,SKU00071,116,N
2025-11-02,SKU00068,713,N
2025-11-02,SKU00149,268,N
2025-11-02,SKU00107,617,N
2025-11-02,SKU00235,543,N
2025-11-02,SKU00160,389,N
2025-11-02,SKU00103,256,N
2025-11-02,SKU00115,759,N
2025-11-02,SKU00181,354,N
2025-11-02,SKU00285,245,N
2025-11-02,SKU00246,193,N
2025-11-02,SKU00273,276,N
2025-11-02,SKU00141,374,N
2025-11-02,SKU00065,719,N
2025-11-02,SKU00251,317,N
2025-11-02,SKU00193,412,N
2025-11-02,SKU00064,686,N
2025-11-02,SKU00221,113,N
2025-11-02,SKU00026,0,S
2025-11-02,SKU00202,387,N
2025-11-02,SKU00186,712,N
2025-11-02,SKU00173,650,N
2025-11-02,SKU00112,532,N
2025-11-02,SKU00266,227,N
2025-11-02,SKU00250,599,N
2025-11-02,SKU00131,0,S
2025-11-02,SKU00289,231,N
2025-11-02,SKU00126,680,N
2025-11-02,SKU00248,34,N
2025-11-02,SKU00227,3,N
2025-11-02,SKU00213,606,N
2025-11-02,SKU00137,616,N
2025-11-02,SKU00208,780,N
2025-11-02,SKU00166,117,N
2025-11-02,SKU00146,634,N
2025-11-02,SKU00175,38,N
2025-11-02,SKU00159,186,N
2025-11-02,SKU00217,551,N
2025-11-02,SKU00062,559,N
2025-11-02,SKU00264,526,N
2025-11-02,SKU00048,782,N
2025-11-02,SKU00098,732,N
2025-11-02,SKU00023,0,S
2025-11-02,SKU00114,713,N
2025-11-02,SKU00044,762,N
2025-11-02,SKU00249,0,S
2025-11-02,SKU00052,116,N
2025-11-02,SKU00034,197,N
2025-11-02,SKU00189,199,N
2025-11-02,SKU00122,529,N
2025-11-02,SKU00133,186,N
2025-11-02,SKU00197,688,N
2025-11-02,SKU00036,5,N
2025-11-02,SKU00176,789,N
2025-11-02,SKU00030,439,N
2025-11-02,SKU00060,217,N
2025-11-02,SKU00015,0,S
2025-11-02,SKU00164,181,N
2025-11-02,SKU00157,394,N
2025-11-02,SKU00239,84,N
2025-11-02,SKU00010,0,S
2025-11-02,SKU00267,494,N
2025-11-02,SKU00290,778,N
2025-11-02,SKU00263,777,N
2025-11-02,SKU00260,93,N
2025-11-02,SKU00192,530,N
2025-11-02,SKU00262,401,N
2025-11-02,SKU00228,429,N
2025-11-02,SKU00042,0,S
2025-11-02,SKU00210,463,N
2025-11-02,SKU00032,725,N
2025-11-02,SKU00177,654,N
2025-11-02,SKU00124,0,S
2025-11-09,SKU00230,207,N
2025-11-09,SKU00155,715,N
2025-11-09,SKU00170,364,N
2025-11-09,SKU00237,0,S
2025-11-09,SKU00032,605,N
2025-11-09,SKU00139,258,N
2025-11-09,SKU00110,273,N
2025-11-09,SKU00269,350,N
2025-11-09,SKU00246,141,N
2025-11-09,SKU00286,174,N
2025-11-09,SKU00106,508,N
2025-11-09,SKU00160,617,N
2025-11-09,SKU00051,382,N
2025-11-09,SKU00218,612,N
2025-11-09,SKU00097,195,N
2025-11-09,SKU00107,793,N
2025-11-09,SKU00190,712,N
2025-11-09,SKU00084,19,N
2025-11-09,SKU00064,531,N
2025-11-09,SKU00095,470,N
2025-11-09,SKU00131,0,S
2025-11-09,SKU00087,551,N
2025-11-09,SKU00126,38,N
2025-11-09,SKU00024,0,S
2025-11-09,SKU00070,555,N
2025-11-09,SKU00077,34,N
2025-11-09,SKU00184,470,N
2025-11-09,SKU00212,609,N
2025-11-09,SKU00245,349,N
2025-11-09,SKU00201,38,N
2025-11-09,SKU00119,134,N
2025-11-09,SKU00016,705,N
2025-11-09,SKU00207,82,N
2025-11-09,SKU00280,342,N
2025-11-09,SKU00242,294,N
2025-11-09,SKU00026,741,N
2025-11-09,SKU00194,430,N
2025-11-09,SKU00164,150,N
2025-11-09,SKU00288,615,N
2025-11-09,SKU00094,526,N
2025-11-09,SKU00169,618,N
2025-11-09,SKU00023,0,S
2025-11-09,SKU00244,289,N
2025-11-09,SKU00067,781,N
2025-11-09,SKU00273,239,N
2025-11-09,SKU00157,244,N
2025-11-09,SKU00148,747,N
2025-11-09,SKU00082,0,S
2025-11-09,SKU00145,21,N
2025-11-09,SKU00221,0,S
2025-11-09,SKU00214,265,N
2025-11-09,SKU00011,379,N
2025-11-09,SKU00030,316,N
2025-11-09,SKU00263,0,S
